"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Police District","Latitude","Longitude","Point","Source","Media URL"
"10765715","04/23/2019 09:09:00 AM","04/23/2019 01:28:30 PM","04/23/2019 01:28:30 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","990 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.8034286499","-122.41443634033","POINT (-122.41443634 37.80342865)","Phone",
"10764864","04/23/2019 12:43:00 AM","04/23/2019 04:47:03 AM","04/23/2019 04:47:03 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1001 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79709625244","-122.40538787842","POINT (-122.40538788 37.79709625)","Phone",
"10764697","04/22/2019 09:45:00 PM","04/23/2019 05:09:00 AM","04/23/2019 05:09:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","15 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.8052496","-122.4123178","POINT (-122.4123178 37.8052496)","Mobile/Open311","http://mobile311.sfgov.org/reports/10764697/photos"
"10764581","04/22/2019 08:38:00 PM","04/23/2019 11:10:00 AM","04/23/2019 11:10:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","10 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.80537375718","-122.41211246711","POINT (-122.41211247 37.80537376)","Mobile/Open311","http://mobile311.sfgov.org/reports/10764581/photos"
"10764129","04/22/2019 06:02:00 PM","04/22/2019 08:03:00 PM","04/22/2019 08:03:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2231 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80539940581","-122.4122375251","POINT (-122.41223753 37.80539941)","Mobile/Open311","http://mobile311.sfgov.org/reports/10764129/photos"
"10763131","04/22/2019 02:56:00 PM","04/23/2019 11:10:00 AM","04/23/2019 11:10:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","10 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.80529320974","-122.41212276945","POINT (-122.41212277 37.80529321)","Mobile/Open311","http://mobile311.sfgov.org/reports/10763131/photos"
"10762850","04/22/2019 02:08:00 PM","06/04/2020 05:30:50 PM","06/04/2020 05:30:50 PM","Closed","Administrative Closure - Administrative closure by Public Works","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of FRANCISCO ST and MASON ST","FRANCISCO ST","3","North Beach","CENTRAL","37.8046836853","-122.41342926025","POINT (-122.41342926 37.80468369)","Phone",
"10762471","04/22/2019 01:11:00 PM","04/22/2019 08:14:00 PM","04/22/2019 08:14:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of GRANT AVE and PFEIFFER ST","GRANT AVE","3","North Beach","CENTRAL","37.80483627319","-122.40842437744","POINT (-122.40842438 37.80483627)","Phone",
"10761801","04/22/2019 11:37:00 AM","04/23/2019 09:09:00 AM","04/23/2019 09:09:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","467 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.79787480472","-122.40488376923","POINT (-122.40488377 37.7978748)","Mobile/Open311","http://mobile311.sfgov.org/reports/10761801/photos"
"10761608","04/22/2019 11:15:00 AM","04/23/2019 11:10:00 AM","04/23/2019 11:10:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","5 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.805352","-122.411961","POINT (-122.411961 37.805352)","Mobile/Open311",
"10761314","04/22/2019 10:34:00 AM","04/22/2019 12:39:00 PM","04/22/2019 12:39:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","1144 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.7986133106","-122.40552641605","POINT (-122.40552642 37.79861331)","Mobile/Open311","http://mobile311.sfgov.org/reports/10761314/photos"
"10761261","04/22/2019 10:28:00 AM","04/23/2019 11:00:00 AM","04/23/2019 11:00:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","814 MONTGOMERY ST, SAN FRANCISCO, CA, 94133","MONTGOMERY ST","3","North Beach","CENTRAL","37.7967585","-122.4034713","POINT (-122.4034713 37.7967585)","Web",
"10760864","04/22/2019 09:36:00 AM","04/23/2019 11:10:00 AM","04/23/2019 11:10:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","5 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.80531026427","-122.41204951901","POINT (-122.41204952 37.80531026)","Mobile/Open311","http://mobile311.sfgov.org/reports/10760864/photos"
"10760817","04/22/2019 09:27:00 AM","04/23/2019 12:04:02 PM","04/23/2019 12:04:02 PM","Closed","Case Resolved - Outreach and Enforcement Incident created. Outreach and Enforcement Incident created.","DPW Ops Queue","Street and Sidewalk Cleaning","Medical Waste","Needles","463 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.79809474483","-122.4049173576","POINT (-122.40491736 37.79809474)","Mobile/Open311","http://mobile311.sfgov.org/reports/10760817/photos"
"10760809","04/22/2019 09:26:34 AM","04/22/2019 02:12:56 PM","04/22/2019 02:12:56 PM","Closed","Case Resolved - WASTE NOT FOUND .","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","17 ROMOLO ST, SAN FRANCISCO, CA, 94133","ROMOLO ST","3","North Beach","CENTRAL","37.79822355745","-122.4063432035","POINT (-122.4063432 37.79822356)","Mobile/Open311","http://mobile311.sfgov.org/reports/10760809/photos"
"10760409","04/22/2019 08:39:03 AM","04/22/2019 02:07:54 PM","04/22/2019 02:07:54 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","571 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.798749","-122.40679","POINT (-122.40679 37.798749)","Mobile/Open311","http://mobile311.sfgov.org/reports/10760409/photos"
"10760293","04/22/2019 08:22:00 AM","04/22/2019 12:30:00 PM","04/22/2019 12:30:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of STOCKTON ST and UNION ST","STOCKTON ST","3","North Beach","CENTRAL","37.80044555664","-122.4091873169","POINT (-122.40918732 37.80044556)","Phone",
"10759438","04/21/2019 09:06:00 PM","04/22/2019 02:11:22 PM","04/22/2019 02:11:22 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of VALLEJO ST and COLUMBUS AVE","VALLEJO ST","3","North Beach","CENTRAL","37.79869842529","-122.40786743164","POINT (-122.40786743 37.79869843)","Phone",
"10759426","04/21/2019 09:01:00 PM","04/22/2019 02:07:46 PM","04/22/2019 02:07:46 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of ROMOLO ST and VALLEJO ST","ROMOLO ST","3","North Beach","CENTRAL","37.79887390137","-122.40643310547","POINT (-122.40643311 37.7988739)","Phone",
"10759057","04/21/2019 06:23:00 PM","04/22/2019 09:00:39 AM","04/22/2019 09:00:39 AM","Closed","Case Resolved - Issue addressed by staff.","RPD Park Service Area 1 Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Joe DiMaggio Playground, 651 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.802437","-122.412071","POINT (-122.412071 37.802437)","Mobile/Open311","http://mobile311.sfgov.org/reports/10759057/photos"
"10758728","04/21/2019 04:21:00 PM","04/21/2019 09:28:00 PM","04/21/2019 09:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Liquids - Oil/Paint/Other","990 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.80354805294","-122.41458429035","POINT (-122.41458429 37.80354805)","Mobile/Open311","http://mobile311.sfgov.org/reports/10758728/photos"
"10758168","04/21/2019 01:20:00 PM","04/25/2019 12:25:24 AM","04/25/2019 12:25:24 AM","Closed","Case Resolved - 10-98 cleaned up debris","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","782 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.797537","-122.410068","POINT (-122.410068 37.797537)","Mobile/Open311","http://mobile311.sfgov.org/reports/10758168/photos"
"10756345","04/20/2019 08:23:00 PM","04/21/2019 11:08:04 AM","04/21/2019 11:08:04 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of GRANT AVE and VALLEJO ST","GRANT AVE","3","North Beach","CENTRAL","37.79877471924","-122.40720367432","POINT (-122.40720367 37.79877472)","Phone",
"10756281","04/20/2019 07:53:37 PM","04/21/2019 11:07:52 AM","04/21/2019 11:07:52 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","Intersection of POWELL ST and UNION ST","POWELL ST","3","North Beach","CENTRAL","37.80025003625","-122.41084444126","POINT (-122.41084444 37.80025004)","Mobile/Open311",
"10755361","04/20/2019 03:33:00 PM","04/20/2019 04:17:29 PM","04/20/2019 04:17:29 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","1847 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.80281829834","-122.40983581543","POINT (-122.40983582 37.8028183)","Phone",
"10755266","04/20/2019 03:08:34 PM","04/20/2019 03:48:25 PM","04/20/2019 03:48:25 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1330 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.79792862946","-122.40859784236","POINT (-122.40859784 37.79792863)","Mobile/Open311","http://mobile311.sfgov.org/reports/10755266/photos"
"10754452","04/20/2019 12:13:00 PM","04/20/2019 12:53:00 PM","04/20/2019 12:53:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Hazardous Waste Containers","Intersection of COLUMBUS AVE and VALLEJO ST","COLUMBUS AVE","3","North Beach","CENTRAL","37.79869842529","-122.40786743164","POINT (-122.40786743 37.79869843)","Phone",
"10753835","04/20/2019 09:44:00 AM","04/20/2019 12:01:00 PM","04/20/2019 12:01:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of STOCKTON ST and UNION ST","STOCKTON ST","3","North Beach","CENTRAL","37.80044555664","-122.4091873169","POINT (-122.40918732 37.80044556)","Phone",
"10753704","04/20/2019 09:15:00 AM","04/22/2019 11:25:45 AM","04/22/2019 11:25:45 AM","Closed","Case Resolved - Pickup completed","Recology_Litter","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","Intersection of COLUMBUS AVE and STOCKTON ST","COLUMBUS AVE","3","North Beach","CENTRAL","37.79948806763","-122.40901184082","POINT (-122.40901184 37.79948807)","Integrated Agency",
"10753564","04/20/2019 08:38:00 AM","04/20/2019 10:15:28 PM","04/20/2019 10:15:28 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 10753059","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","462 GREEN ST, SAN FRANCISCO, CA, 94133","GREEN ST","3","North Beach","CENTRAL","37.79987996822","-122.40686633308","POINT (-122.40686633 37.79987997)","Mobile/Open311","http://mobile311.sfgov.org/reports/10753564/photos"
"10753541","04/20/2019 08:31:04 AM","05/01/2019 09:30:26 PM","05/01/2019 09:30:26 PM","Closed","Case Resolved - Per process - cases are closed 10 days after assignment.","Clear Channel - Transit Queue","Street and Sidewalk Cleaning","Transit_shelter_platform","Transit_shelter_platform","571 GREENWICH ST, SAN FRANCISCO, CA, 94133","GREENWICH ST","3","North Beach","CENTRAL","37.80199744277","-122.40902390342","POINT (-122.4090239 37.80199744)","Mobile/Open311","http://mobile311.sfgov.org/reports/10753541/photos"
"10753059","04/20/2019 03:40:00 AM","04/23/2019 12:00:00 AM","04/23/2019 12:00:00 AM","Closed","Case Resolved - completed","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","462 GREEN ST, SAN FRANCISCO, CA, 94133","GREEN ST","3","North Beach","CENTRAL","37.79984065267","-122.40682110241","POINT (-122.4068211 37.79984065)","Mobile/Open311","http://mobile311.sfgov.org/reports/10753059/photos"
"10752864","04/20/2019 03:27:26 AM","04/20/2019 10:28:33 AM","04/20/2019 10:28:33 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of VALLEJO ST and KEARNY ST","VALLEJO ST","3","North Beach","CENTRAL","37.79898913647","-122.40565330576","POINT (-122.40565331 37.79898914)","Mobile/Open311",
"10749995","04/19/2019 10:40:00 AM","04/19/2019 12:17:00 PM","04/19/2019 12:17:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2332 TAYLOR ST, SAN FRANCISCO, CA, 94133","TAYLOR ST","3","North Beach","CENTRAL","37.80411529541","-122.41481781006","POINT (-122.41481781 37.8041153)","Phone",
"10749199","04/19/2019 08:28:11 AM","04/19/2019 02:14:30 PM","04/19/2019 02:14:30 PM","Closed","Case Resolved - WASTE NOT FOUND .","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1437 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.7990746","-122.4090739","POINT (-122.4090739 37.7990746)","Web","http://mobile311.sfgov.org/reports/10749199/photos"
"10748875","04/19/2019 06:31:20 AM","04/19/2019 02:13:41 PM","04/19/2019 02:13:41 PM","Closed","Case Resolved - WASTE NOT FOUND .","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","444 FRANCISCO ST, SAN FRANCISCO, CA, 94133","FRANCISCO ST","3","North Beach","CENTRAL","37.8049274202","-122.41256501759","POINT (-122.41256502 37.80492742)","Mobile/Open311","http://mobile311.sfgov.org/reports/10748875/photos"
"10748358","04/18/2019 08:01:01 PM","04/19/2019 08:00:45 AM","04/19/2019 08:00:45 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1918 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80235168811","-122.41133324955","POINT (-122.41133325 37.80235169)","Mobile/Open311",
"10747924","04/18/2019 05:39:01 PM","04/23/2019 10:14:55 AM","04/23/2019 10:14:55 AM","Closed","Case Resolved - Outreach and Enforcement Incident created. Outreach and Enforcement Incident created. Outreach and Enforcement Incident created. Outreach and Enforcement Incident created. Outreach and Enforcement Incident created.","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of POWELL ST and VANDEWATER ST","POWELL ST","3","North Beach","CENTRAL","37.80552806802","-122.41184910771","POINT (-122.41184911 37.80552807)","Mobile/Open311","http://mobile311.sfgov.org/reports/10747924/photos"
"10747903","04/18/2019 05:35:40 PM","04/18/2019 07:01:34 PM","04/18/2019 07:01:34 PM","Closed","Case Resolved - PRIVATE PROPERTY","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of VANDEWATER ST and MASON ST","VANDEWATER ST","3","North Beach","CENTRAL","37.80525527089","-122.4136842633","POINT (-122.41368426 37.80525527)","Mobile/Open311","http://mobile311.sfgov.org/reports/10747903/photos"
"10747898","04/18/2019 05:35:00 PM","04/18/2019 08:54:00 PM","04/18/2019 08:54:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","501 FRANCISCO ST, SAN FRANCISCO, CA, 94133","FRANCISCO ST","3","North Beach","CENTRAL","37.80464306477","-122.41365440201","POINT (-122.4136544 37.80464306)","Mobile/Open311","http://mobile311.sfgov.org/reports/10747898/photos"
"10747892","04/18/2019 05:34:00 PM","04/19/2019 08:05:00 AM","04/19/2019 08:05:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2115 MASON ST, SAN FRANCISCO, CA, 94133","MASON ST","3","North Beach","CENTRAL","37.80307513599","-122.41311594015","POINT (-122.41311594 37.80307514)","Mobile/Open311","http://mobile311.sfgov.org/reports/10747892/photos"
"10747887","04/18/2019 05:34:00 PM","04/18/2019 07:10:00 PM","04/18/2019 07:10:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","700 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.80299589507","-122.41315014672","POINT (-122.41315015 37.8029959)","Mobile/Open311","http://mobile311.sfgov.org/reports/10747887/photos"
"10747884","04/18/2019 05:33:57 PM","04/18/2019 07:15:00 PM","04/18/2019 07:15:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of LOMBARD ST and NEWELL ST","LOMBARD ST","3","North Beach","CENTRAL","37.80276396781","-122.41353370261","POINT (-122.4135337 37.80276397)","Mobile/Open311","http://mobile311.sfgov.org/reports/10747884/photos"
"10747602","04/18/2019 04:34:43 PM","04/18/2019 06:46:08 PM","04/18/2019 06:46:08 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","710 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.80152193068","-122.4117674538","POINT (-122.41176745 37.80152193)","Mobile/Open311",
